enddate,value
10/3/18 11:14,77
10/3/18 11:26,48
10/3/18 11:51,90
10/3/18 11:59,49
10/3/18 12:00,149
10/3/18 12:08,107
10/3/18 12:12,96
10/3/18 12:17,139
10/3/18 12:22,40
10/3/18 12:55,182
10/3/18 13:04,94
10/3/18 13:10,102
10/3/18 13:23,86
10/3/18 13:50,182
10/3/18 13:56,155
10/4/18 1:23,55
10/4/18 1:38,68
10/4/18 1:40,68
10/4/18 2:03,71
10/4/18 2:07,145
10/4/18 2:09,182
10/4/18 2:16,121
10/4/18 2:22,79
10/4/18 2:26,190
10/4/18 2:31,136
10/4/18 2:37,68
10/4/18 2:43,51
10/4/18 2:48,121
10/4/18 2:53,163
10/4/18 2:55,169
10/4/18 2:59,174
10/4/18 3:05,122
10/4/18 3:13,186
10/4/18 3:16,44
10/4/18 3:22,165
10/4/18 3:26,146
10/4/18 3:29,174
10/4/18 3:38,87
10/4/18 3:39,120
10/4/18 3:49,128
10/4/18 3:50,98
10/4/18 3:55,93
10/4/18 4:02,86
10/4/18 4:07,169
10/4/18 4:13,100
10/4/18 4:18,115
10/4/18 4:21,124
10/4/18 4:35,146
10/4/18 4:51,60
10/4/18 4:57,96
10/4/18 5:04,146
10/4/18 5:07,122
10/4/18 5:11,83
10/4/18 5:17,149
10/4/18 5:23,100
10/4/18 5:24,50
10/4/18 5:31,189
10/4/18 5:42,58
10/4/18 5:44,176
10/4/18 5:53,35
10/4/18 5:58,70
10/4/18 6:03,57
10/4/18 6:05,75
10/4/18 6:11,123
10/4/18 6:16,40
10/4/18 6:20,73
10/4/18 6:28,102
10/4/18 6:31,103
10/4/18 6:47,135
10/4/18 6:50,177
10/4/18 7:09,60
10/4/18 7:17,93
10/4/18 7:26,43
10/4/18 7:31,38
10/4/18 7:38,105
10/4/18 7:41,86
10/4/18 7:45,91
10/4/18 7:52,92
10/4/18 7:54,125
10/4/18 8:03,149
10/4/18 8:07,118
10/4/18 8:11,147
10/4/18 8:19,137
10/4/18 8:24,169
10/4/18 8:40,47
10/4/18 8:46,59
10/4/18 16:13,158
10/4/18 16:27,90
10/4/18 16:42,166
10/4/18 16:46,143
10/4/18 16:53,58
10/4/18 16:57,50
10/4/18 17:08,45
10/4/18 17:25,177
10/4/18 17:31,138
10/4/18 17:46,48
10/4/18 18:17,123
10/4/18 18:34,59
10/4/18 18:46,74
10/4/18 18:52,111
10/4/18 18:54,141
10/5/18 16:03,45
10/5/18 16:23,131
10/5/18 16:34,67
10/5/18 16:47,138
10/5/18 16:52,179
10/5/18 17:05,182
10/5/18 17:13,59
10/5/18 17:29,128
10/5/18 17:49,81
10/5/18 17:56,153
10/5/18 18:11,136
10/5/18 18:17,163
10/5/18 18:27,91
10/5/18 18:32,57
10/5/18 18:38,116
10/5/18 18:42,117
10/5/18 18:45,66
10/5/18 18:50,145
10/5/18 18:57,150
10/5/18 19:02,63
10/5/18 19:06,130
10/5/18 19:09,116
10/5/18 19:17,129
10/5/18 19:22,104
10/6/18 8:34,47
10/6/18 8:37,76
10/6/18 8:40,181
10/6/18 9:06,77
10/6/18 9:27,73
10/6/18 9:32,145
10/6/18 9:38,143
10/6/18 9:41,126
10/6/18 9:45,51
10/6/18 9:57,78
10/6/18 10:17,95
10/6/18 10:20,71
10/6/18 10:36,158
10/6/18 10:42,114
10/6/18 10:46,36
10/6/18 10:50,118
10/6/18 10:56,154
10/6/18 11:11,170
10/6/18 11:16,174
10/6/18 11:41,122
10/6/18 11:44,104
10/6/18 13:27,126
10/6/18 13:30,171
10/6/18 13:35,150
10/6/18 13:41,46
10/6/18 13:48,99
10/6/18 14:03,67
10/6/18 14:05,108
10/6/18 14:13,82
10/6/18 14:14,48
10/6/18 14:23,134
10/6/18 14:42,76
10/6/18 14:46,118
10/6/18 14:53,90
10/6/18 14:55,160
10/6/18 15:03,184
10/6/18 15:14,58
10/6/18 15:24,65
10/6/18 15:30,180
10/6/18 15:34,142
10/6/18 15:41,115
10/6/18 15:44,118
10/6/18 15:51,147
10/6/18 16:00,63
10/6/18 16:04,164
10/6/18 16:12,182
10/6/18 16:17,120
10/6/18 16:28,63
10/6/18 16:33,96
10/6/18 16:35,102
10/6/18 16:50,188
10/6/18 16:59,99
10/6/18 17:02,54
10/6/18 17:08,111
10/6/18 17:12,43
10/6/18 17:18,121
10/6/18 17:30,146
10/6/18 17:34,172
10/6/18 17:40,176
10/6/18 17:48,87
10/6/18 17:52,190
10/6/18 17:56,112
10/6/18 18:03,99
10/6/18 18:07,124
10/6/18 18:09,43
10/6/18 18:15,180
10/6/18 18:33,91
10/6/18 18:34,116
10/6/18 18:39,102
10/6/18 18:44,56
10/6/18 18:55,170
10/6/18 19:03,111
10/6/18 19:07,38
10/6/18 19:14,36
10/6/18 19:16,72
10/6/18 19:23,181
10/6/18 19:28,108
10/6/18 19:34,185
10/6/18 19:38,189
10/6/18 19:41,160
10/6/18 19:48,87
10/6/18 19:52,160
10/6/18 19:58,133
10/6/18 19:59,155
10/6/18 20:14,182
10/6/18 20:15,89
10/6/18 20:19,77
10/6/18 20:25,120
10/6/18 20:31,65
10/6/18 20:37,129
10/6/18 20:43,93
10/6/18 20:45,139
10/6/18 20:53,167
10/6/18 20:54,36
10/6/18 21:01,158
10/6/18 21:06,114
10/6/18 21:15,54
10/6/18 21:22,102
10/8/18 9:53,54
10/8/18 9:55,120
10/8/18 10:02,70
10/8/18 10:07,98
10/8/18 10:12,70
10/8/18 10:18,92
10/8/18 10:19,127
10/8/18 10:33,82
10/8/18 10:35,118
10/8/18 10:41,152
10/8/18 10:48,84
10/8/18 10:53,136
10/8/18 10:54,60
10/8/18 11:22,123
10/8/18 11:27,134
10/8/18 11:33,107
10/8/18 11:37,182
10/8/18 11:56,147
10/8/18 12:10,145
10/8/18 12:42,158
10/8/18 12:44,46
10/8/18 12:53,106
10/8/18 12:57,93
10/8/18 13:03,102
10/8/18 13:10,152
10/8/18 13:15,95
10/8/18 13:21,95
10/8/18 13:49,147
10/8/18 13:54,138
10/8/18 13:57,88
10/8/18 14:00,76
10/8/18 14:12,96
10/8/18 14:15,72
10/8/18 14:19,36
10/8/18 14:28,57
10/8/18 14:42,139
10/8/18 14:48,50
10/8/18 14:55,98
10/8/18 15:06,84
10/8/18 15:26,144
10/8/18 15:41,35
10/8/18 15:48,189
10/8/18 16:14,163
10/8/18 16:23,99
10/8/18 16:26,167
10/8/18 16:35,106
10/8/18 16:41,141
10/8/18 16:44,119
10/8/18 16:53,54
10/8/18 16:59,118
10/8/18 17:04,52
10/8/18 17:13,54
10/8/18 17:17,173
10/8/18 17:24,167
10/8/18 17:27,103
10/8/18 17:30,177
10/8/18 17:34,116
10/8/18 17:43,67
10/8/18 17:45,76
10/8/18 17:53,138
10/8/18 17:54,44
10/8/18 18:13,144
10/8/18 18:23,118
10/8/18 18:32,133
10/8/18 18:43,124
10/8/18 18:44,114
10/8/18 18:50,171
10/8/18 18:59,153
10/8/18 19:01,95
10/8/18 19:04,155
10/8/18 19:13,148
10/8/18 19:14,128
10/8/18 19:22,154
10/8/18 19:27,70
10/8/18 19:32,187
10/8/18 19:38,175
10/8/18 19:42,94
10/8/18 19:44,47
10/8/18 19:51,43
10/8/18 19:58,157
10/8/18 20:00,117
10/8/18 20:08,85
10/8/18 20:10,114
10/8/18 20:18,152
10/8/18 20:21,99
10/9/18 8:23,135
10/9/18 8:25,78
10/9/18 9:06,65
10/9/18 9:13,132
10/9/18 9:14,40
10/9/18 9:22,161
10/9/18 9:25,186
10/9/18 9:30,188
10/9/18 9:38,46
10/9/18 9:42,170
10/9/18 9:46,130
10/9/18 9:49,74
10/9/18 9:55,136
10/9/18 10:00,43
10/9/18 10:04,118
10/9/18 10:11,95
10/9/18 10:58,33
10/9/18 11:03,181
10/9/18 11:07,51
10/9/18 11:19,160
10/9/18 11:27,172
10/9/18 11:37,91
10/9/18 11:46,113
10/9/18 11:49,132
10/9/18 12:06,170
10/9/18 12:11,170
10/9/18 12:16,71
10/9/18 12:22,41
10/9/18 12:26,147
10/9/18 12:32,66
10/9/18 12:38,79
10/9/18 12:40,85
10/9/18 12:46,66
10/9/18 12:49,72
10/9/18 12:55,102
10/9/18 13:02,49
10/9/18 13:07,46
10/9/18 13:09,103
10/9/18 13:14,69
10/9/18 13:22,49
10/9/18 13:24,62
10/9/18 13:29,105
10/9/18 13:35,167
10/9/18 13:44,159
10/9/18 13:53,51
10/9/18 13:54,74
10/9/18 14:18,148
10/9/18 14:34,69
10/9/18 14:49,52
10/9/18 15:00,134
10/9/18 15:06,107
10/9/18 15:12,95
10/9/18 15:18,178
10/9/18 15:23,177
10/9/18 15:26,157
10/9/18 15:29,145
10/9/18 15:36,104
10/9/18 15:42,64
10/9/18 15:56,95
10/9/18 16:18,94
10/9/18 16:44,72
10/10/18 4:59,130
10/10/18 5:12,160
10/10/18 5:25,88
10/10/18 5:30,174
10/10/18 5:38,118
10/10/18 5:40,108
10/10/18 5:44,123
10/10/18 5:52,174
10/10/18 5:54,116
10/10/18 6:00,44
10/10/18 6:04,57
10/10/18 6:13,185
10/10/18 6:16,52
10/10/18 6:22,101
10/10/18 6:27,145
10/10/18 6:33,140
10/10/18 6:38,50
10/10/18 6:40,180
10/10/18 6:48,138
10/10/18 6:53,102
10/10/18 6:54,147
10/10/18 6:59,140
10/10/18 7:07,57
10/10/18 7:32,165
10/10/18 7:34,178
10/10/18 7:43,84
10/10/18 7:47,47
10/10/18 7:51,91
10/10/18 7:54,154
10/10/18 8:01,157
10/10/18 8:05,39
10/10/18 8:13,162
10/10/18 8:17,71
10/10/18 8:25,161
10/10/18 8:32,94
10/10/18 8:38,125
10/10/18 8:49,86
10/10/18 8:57,182
10/10/18 9:03,52
10/10/18 9:08,138
10/10/18 9:09,190
10/10/18 9:16,140
10/10/18 9:28,85
10/10/18 9:32,130
10/10/18 9:44,89
10/10/18 9:54,108
10/10/18 9:57,159
10/10/18 9:59,137
10/10/18 10:05,54
10/10/18 10:13,66
10/10/18 10:19,116
10/10/18 10:28,42
10/10/18 10:32,151
10/10/18 10:35,155
10/10/18 10:42,173
10/10/18 10:44,189
10/10/18 10:54,172
10/10/18 11:03,111
10/10/18 11:06,175
10/10/18 11:12,119
10/10/18 11:18,158
10/10/18 11:20,164
10/10/18 11:26,96
10/10/18 11:29,166
10/10/18 11:38,144
10/10/18 11:50,73
10/10/18 11:58,123
10/10/18 11:59,112
10/10/18 12:06,136
10/10/18 12:12,62
10/10/18 12:15,107
10/10/18 12:19,121
10/10/18 12:24,149
10/10/18 12:38,149
10/10/18 12:44,169
10/10/18 12:47,120
10/10/18 12:51,161
10/10/18 12:56,74
10/10/18 13:01,177
10/10/18 13:05,181
10/10/18 13:09,113
10/10/18 13:15,39
10/10/18 13:22,149
10/10/18 13:24,149
10/10/18 13:36,46
10/10/18 13:44,53
10/10/18 15:27,72
10/10/18 15:41,105
10/10/18 15:54,122
10/10/18 16:08,101
10/10/18 16:11,62
10/10/18 16:14,123
10/10/18 16:22,81
10/10/18 16:25,97
10/10/18 16:30,149
10/10/18 16:36,153
10/10/18 16:40,177
10/10/18 16:47,163
10/10/18 16:49,44
10/10/18 16:58,152
10/10/18 17:15,147
10/11/18 6:13,33
10/11/18 6:35,101
10/11/18 6:42,42
10/11/18 6:47,40
10/11/18 6:52,170
10/11/18 7:03,74
10/11/18 7:11,93
10/11/18 7:26,58
10/11/18 7:33,83
10/11/18 7:36,65
10/11/18 7:43,139
10/11/18 7:46,100
10/11/18 7:50,108
10/11/18 7:58,164
10/11/18 8:02,158
10/11/18 8:07,46
10/11/18 8:09,75
10/11/18 8:25,56
10/11/18 8:33,162
10/11/18 8:34,166
10/11/18 8:58,161
10/11/18 8:59,116
10/11/18 9:09,59
10/11/18 9:10,80
10/11/18 9:16,179
10/11/18 9:22,46
10/11/18 9:24,34
10/11/18 9:39,89
10/11/18 9:42,38
10/11/18 9:46,178
10/11/18 9:51,50
10/11/18 9:57,117
10/11/18 10:00,53
10/11/18 10:15,37
10/11/18 10:23,70
10/11/18 10:25,118
10/11/18 10:29,174
10/11/18 10:38,169
10/11/18 10:58,68
10/11/18 11:05,107
10/11/18 13:56,57
10/11/18 14:23,77
10/11/18 14:28,168
10/11/18 14:36,181
10/11/18 14:41,152
10/11/18 14:47,121
10/11/18 14:55,121
10/11/18 15:06,94
10/11/18 15:09,151
10/11/18 15:19,67
10/11/18 15:20,94
10/11/18 15:32,188
10/11/18 15:37,185
10/11/18 15:39,116
10/11/18 15:47,64
10/11/18 15:51,128
10/11/18 16:01,42
10/11/18 16:07,103
10/11/18 16:09,70
10/11/18 16:14,58
10/11/18 16:23,39
10/11/18 16:32,79
10/11/18 16:53,109
10/11/18 17:01,41
10/11/18 17:21,118
10/11/18 17:41,74
10/11/18 17:48,91
10/11/18 17:50,132
10/11/18 17:57,85
10/11/18 18:03,176
10/11/18 18:07,111
10/11/18 18:13,51
10/11/18 18:17,190
10/11/18 18:24,181
10/11/18 18:26,125
10/11/18 18:31,99
10/11/18 18:35,124
10/11/18 18:40,89
10/11/18 18:46,151
10/11/18 18:52,66
10/11/18 18:58,190
10/11/18 19:02,121
10/11/18 19:05,127
10/11/18 19:13,172
10/11/18 19:16,141
10/11/18 19:23,71
10/11/18 19:32,82
10/11/18 19:43,114
10/11/18 19:47,96
10/11/18 19:58,132
10/11/18 20:00,130
10/11/18 20:04,82
10/11/18 20:12,51
10/11/18 20:24,160
10/11/18 20:25,101
10/11/18 20:36,76
10/11/18 20:42,49
10/11/18 20:45,147
10/11/18 21:10,167
10/11/18 21:18,186
10/11/18 21:19,153
10/11/18 21:43,184
10/11/18 21:46,118
10/11/18 21:51,79
10/11/18 21:54,53
10/11/18 22:08,111
10/11/18 22:13,104
10/11/18 22:15,60
10/11/18 22:19,84
10/11/18 22:25,180
10/13/18 7:19,87
10/13/18 7:24,76
10/13/18 7:31,131
10/13/18 7:44,66
10/13/18 7:49,44
10/13/18 8:06,167
10/13/18 8:11,113
10/13/18 8:16,45
10/13/18 8:20,76
10/13/18 8:42,126
10/13/18 8:52,133
10/13/18 8:56,144
10/13/18 9:18,65
10/13/18 9:41,99
10/13/18 9:47,174
10/13/18 10:05,163
10/13/18 10:09,144
10/13/18 10:15,129
10/13/18 10:24,135
10/15/18 11:16,165
10/15/18 11:21,115
10/15/18 11:27,178
10/15/18 11:33,71
10/15/18 11:36,97
10/15/18 11:41,163
10/15/18 11:44,45
10/15/18 11:53,110
10/15/18 11:58,74
10/15/18 12:02,176
10/15/18 12:07,83
10/15/18 12:11,161
10/15/18 12:16,51
10/15/18 12:19,138
10/15/18 12:24,35
10/15/18 12:32,157
10/15/18 12:34,93
10/15/18 12:46,128
10/15/18 12:57,132
10/15/18 13:00,54
10/15/18 13:07,169
10/15/18 13:10,104
10/15/18 13:17,149
10/15/18 13:19,95
10/15/18 13:25,183
10/15/18 13:31,113
10/15/18 13:37,148
10/15/18 13:42,85
10/15/18 13:47,61
10/15/18 13:51,180
10/15/18 13:56,79
10/15/18 14:00,162
10/15/18 14:07,97
10/15/18 14:09,155
10/15/18 14:23,33
10/15/18 14:25,115
10/15/18 14:30,69
10/15/18 14:37,132
10/15/18 14:43,162
10/15/18 14:47,86
10/15/18 14:50,110
10/15/18 14:58,77
10/15/18 15:02,68
10/15/18 15:05,94
10/15/18 15:13,128
10/15/18 15:18,62
10/15/18 15:22,150
10/15/18 15:26,188
10/15/18 15:32,154
10/15/18 15:38,132
10/15/18 15:40,64
10/15/18 15:47,188
10/15/18 15:49,47
10/15/18 15:54,98
10/15/18 16:02,120
10/15/18 16:23,47
10/15/18 16:24,41
10/15/18 16:33,190
10/15/18 16:48,87
10/15/18 16:52,51
10/15/18 17:06,175
10/15/18 17:09,151
10/15/18 17:14,163
10/15/18 17:32,52
10/15/18 17:43,80
10/16/18 7:40,38
10/16/18 7:48,93
10/16/18 8:02,173
10/16/18 8:07,163
10/16/18 8:13,87
10/16/18 8:18,57
10/16/18 8:22,120
10/16/18 8:24,65
10/16/18 8:34,48
10/16/18 8:36,121
10/16/18 8:41,62
10/16/18 8:49,169
10/16/18 8:52,101
10/16/18 8:59,171
10/16/18 9:04,52
10/16/18 9:12,143
10/16/18 9:14,73
10/16/18 9:36,95
10/16/18 9:44,104
10/16/18 9:47,95
10/16/18 9:50,67
10/16/18 9:56,166
10/16/18 10:00,105
10/16/18 10:08,157
10/16/18 10:09,90
10/16/18 10:18,135
10/16/18 10:19,43
10/16/18 10:26,56
10/16/18 10:31,104
10/16/18 10:37,62
10/16/18 10:39,186
10/16/18 11:03,138
10/16/18 11:04,118
10/16/18 11:11,179
10/16/18 11:18,127
10/16/18 11:21,36
10/16/18 11:26,104
10/16/18 11:33,179
10/16/18 11:34,188
10/16/18 11:41,146
10/16/18 11:44,72
10/16/18 11:51,72
10/16/18 11:55,39
10/16/18 12:01,89
10/16/18 12:04,94
10/16/18 12:12,96
10/16/18 12:16,75
10/16/18 12:22,61
10/16/18 12:26,159
10/16/18 12:39,107
10/16/18 12:46,132
10/16/18 12:52,121
10/16/18 12:55,72
10/16/18 13:02,48
10/16/18 13:05,101
10/16/18 13:12,178
10/17/18 4:39,65
10/17/18 4:49,150
10/17/18 4:51,61
10/17/18 4:58,54
10/17/18 5:03,129
10/17/18 5:04,123
10/17/18 5:11,93
10/17/18 5:17,128
10/17/18 5:22,119
10/17/18 5:26,174
10/17/18 5:34,80
10/17/18 5:36,125
10/17/18 5:39,81
10/17/18 5:44,149
10/17/18 5:51,48
10/17/18 5:59,169
10/17/18 6:03,158
10/17/18 6:07,50
10/17/18 6:13,96
10/17/18 6:17,64
10/17/18 6:26,185
10/17/18 7:00,64
10/17/18 7:14,87
10/17/18 8:15,104
10/17/18 8:27,175
10/17/18 8:30,91
10/17/18 8:34,142
10/17/18 8:40,190
10/17/18 8:44,177
10/17/18 8:50,161
10/17/18 8:57,70
10/17/18 9:18,135
10/17/18 9:21,133
10/17/18 9:28,188
10/17/18 9:31,77
10/17/18 9:48,56
10/17/18 10:15,79
10/17/18 10:28,48
10/17/18 10:31,119
10/17/18 10:36,134
10/17/18 10:40,104
10/17/18 10:44,164
10/17/18 10:53,71
10/17/18 10:56,111
10/17/18 11:00,77
10/17/18 11:04,145
10/17/18 11:10,140
10/17/18 11:19,89
10/17/18 11:21,179
10/17/18 11:26,146
10/17/18 11:29,165
10/17/18 11:43,108
10/17/18 11:57,70
10/17/18 12:03,139
10/17/18 12:20,175
10/17/18 12:24,133
10/17/18 12:31,125
10/17/18 12:55,123
10/17/18 13:08,44
10/17/18 13:12,103
10/17/18 13:16,38
10/17/18 14:08,170
10/17/18 14:11,134
10/17/18 14:32,54
10/17/18 14:38,82
10/17/18 14:46,56
10/17/18 14:50,84
10/17/18 14:56,162
10/17/18 15:29,179
10/17/18 15:36,157
10/17/18 16:03,38
10/17/18 16:06,107
10/17/18 16:27,100
10/17/18 16:38,113
10/18/18 5:16,64
10/18/18 5:23,163
10/18/18 5:28,112
10/18/18 5:31,167
10/18/18 5:35,151
10/18/18 5:40,51
10/18/18 5:45,88
10/18/18 5:50,133
10/18/18 5:58,38
10/18/18 6:00,163
10/18/18 6:08,52
10/18/18 6:12,155
10/18/18 6:17,43
10/18/18 6:19,99
10/18/18 6:41,103
10/18/18 6:44,116
10/18/18 6:52,162
10/18/18 7:00,42
10/18/18 7:07,45
10/18/18 7:09,162
10/18/18 7:15,107
10/18/18 7:20,107
10/18/18 7:26,70
10/18/18 7:29,46
10/18/18 10:05,98
10/18/18 10:17,99
10/18/18 10:33,62
10/18/18 10:48,102
10/18/18 11:02,149
10/18/18 11:06,129
10/18/18 11:11,168
10/18/18 11:18,107
10/18/18 11:22,66
10/18/18 11:28,40
10/18/18 11:33,83
10/18/18 11:34,118
10/18/18 11:42,106
10/18/18 11:46,164
10/18/18 11:53,96
10/18/18 11:55,180
10/18/18 12:06,117
10/18/18 12:18,38
10/18/18 12:22,183
10/18/18 18:22,177
10/18/18 18:27,187
10/18/18 19:01,49
10/18/18 19:28,46
10/18/18 19:41,113
10/18/18 19:53,57
10/18/18 19:57,70
10/18/18 20:03,90
10/18/18 20:07,99
10/18/18 20:18,139
10/18/18 20:23,92
10/18/18 20:25,186
10/18/18 20:32,179
10/18/18 20:38,180
10/18/18 20:39,89
10/18/18 20:45,189
10/18/18 20:49,41
10/18/18 20:56,158
10/19/18 6:17,175
10/19/18 6:29,79
10/19/18 6:49,134
10/19/18 7:10,150
10/19/18 7:23,109
10/19/18 7:27,150
10/19/18 7:31,123
10/19/18 7:34,175
10/19/18 7:40,151
10/19/18 7:45,77
10/19/18 7:55,63
10/19/18 8:02,88
10/19/18 8:13,190
10/19/18 8:21,172
10/19/18 8:33,34
10/19/18 8:40,164
10/19/18 8:49,44
10/19/18 9:10,46
10/19/18 9:38,82
10/19/18 9:40,112
10/19/18 9:52,112
10/19/18 10:00,58
10/19/18 10:09,40
10/19/18 10:17,105
10/19/18 10:29,121
10/19/18 10:40,170
10/19/18 11:22,63
10/19/18 11:28,145
10/19/18 11:57,36
10/19/18 12:00,45
10/19/18 12:09,118
10/19/18 12:17,161
10/19/18 12:33,61
10/19/18 12:52,74
10/19/18 13:07,152
10/19/18 13:43,36
10/19/18 13:44,104
10/19/18 14:12,165
10/19/18 14:17,87
10/19/18 14:21,98
10/19/18 14:26,78
10/19/18 14:31,54
10/19/18 14:42,57
10/19/18 14:48,142
10/19/18 14:49,65
10/19/18 14:57,33
10/19/18 14:59,80
10/19/18 15:08,174
10/19/18 15:11,128
10/19/18 15:18,173
10/19/18 15:23,56
10/19/18 15:25,77
10/19/18 15:33,141
10/19/18 15:35,143
10/19/18 15:40,145
10/19/18 15:48,177
10/19/18 15:53,159
10/19/18 15:54,111
10/19/18 17:14,184
10/19/18 17:17,152
10/19/18 17:22,185
10/19/18 17:25,122
10/19/18 17:31,88
10/19/18 17:35,120
10/19/18 17:39,116
10/19/18 17:54,124
10/19/18 18:01,78
10/19/18 18:04,170
10/19/18 18:11,157
10/19/18 18:14,158
10/19/18 18:19,132
10/19/18 18:33,72
10/19/18 18:37,174
10/19/18 18:43,75
10/19/18 18:49,158
10/19/18 18:51,156
10/19/18 18:57,152
10/19/18 19:01,125
10/19/18 19:24,148
10/19/18 19:30,84
10/19/18 20:07,34
10/19/18 20:15,167
10/20/18 5:29,37
10/20/18 5:38,96
10/20/18 5:42,130
10/20/18 5:44,121
10/20/18 5:53,87
10/20/18 5:57,145
10/20/18 6:03,38
10/20/18 6:05,42
10/20/18 6:09,37
10/20/18 6:18,124
10/20/18 6:21,85
10/20/18 6:26,170
10/20/18 6:29,113
10/20/18 6:38,109
10/20/18 6:40,129
10/20/18 6:48,111
10/20/18 6:53,46
10/20/18 6:54,51
10/20/18 7:00,147
10/20/18 7:08,83
10/20/18 7:13,182
10/20/18 7:16,157
10/20/18 7:23,56
10/20/18 7:24,79
10/20/18 7:30,142
10/20/18 7:36,92
10/20/18 7:42,73
10/20/18 7:46,143
10/20/18 7:53,122
10/20/18 7:58,176
10/20/18 8:04,97
10/20/18 8:07,174
10/20/18 8:09,189
10/20/18 8:14,54
10/20/18 8:20,44
10/20/18 8:28,127
10/20/18 8:30,114
10/20/18 8:37,185
10/20/18 8:40,62
10/20/18 8:48,96
10/20/18 8:49,177
10/20/18 8:55,116
10/20/18 9:02,63
10/20/18 9:06,135
10/20/18 9:10,130
10/20/18 9:17,107
10/20/18 9:22,132
10/20/18 9:27,125
10/20/18 9:29,102
10/20/18 9:37,129
10/20/18 9:39,94
10/20/18 9:48,60
10/20/18 9:51,85
10/20/18 9:57,53
10/20/18 10:02,97
10/20/18 10:09,121
10/20/18 10:13,125
10/20/18 10:18,185
10/20/18 10:22,120
10/20/18 10:28,159
10/20/18 10:33,41
10/20/18 10:38,48
10/20/18 10:42,141
10/20/18 10:48,74
10/20/18 10:49,79
10/20/18 10:56,155
10/20/18 11:03,126
10/20/18 11:08,174
10/20/18 11:12,91
10/20/18 11:17,83
10/20/18 11:21,33
10/20/18 11:26,101
10/20/18 11:31,155
10/20/18 11:38,151
10/20/18 11:42,68
10/20/18 11:46,126
10/20/18 11:54,163
10/20/18 11:57,110
10/20/18 12:03,107
10/20/18 12:05,160
10/20/18 12:13,139
10/20/18 12:18,74
10/20/18 12:20,89
10/20/18 12:27,92
10/20/18 12:30,151
10/20/18 12:38,87
10/20/18 12:40,126
10/20/18 12:44,187
10/20/18 12:51,167
10/20/18 12:58,126
10/20/18 13:00,64
10/20/18 13:07,141
10/20/18 13:12,134
10/20/18 13:14,136
10/20/18 13:21,72
10/20/18 13:27,143
10/20/18 13:31,102
10/20/18 13:38,104
10/20/18 13:39,58
10/20/18 13:45,102
10/20/18 13:52,163
10/20/18 13:55,183
10/20/18 14:03,91
10/20/18 14:08,78
10/20/18 14:13,147
10/20/18 14:17,171
10/20/18 14:22,173
10/20/18 14:29,170
10/20/18 18:48,96
10/20/18 18:58,171
10/20/18 19:02,107
10/20/18 19:05,110
10/20/18 19:09,43
10/20/18 19:14,142
10/20/18 19:23,91
10/20/18 19:26,88
10/20/18 19:32,181
10/20/18 19:34,35
10/20/18 19:43,67
10/20/18 19:46,153
10/20/18 19:52,111
10/20/18 19:54,128
10/20/18 20:02,33
10/20/18 20:06,87
10/20/18 20:11,58
10/20/18 20:15,186
10/20/18 20:20,184
10/20/18 20:29,71
10/20/18 20:41,155
10/20/18 20:44,153
10/20/18 20:50,158
10/20/18 20:55,146
10/20/18 21:12,50
10/20/18 21:16,113
10/20/18 21:56,182
10/20/18 22:02,166
10/20/18 22:04,81
10/21/18 8:57,116
10/21/18 8:59,60
10/21/18 9:08,77
10/21/18 9:11,141
10/21/18 9:18,88
10/21/18 9:23,35
10/21/18 9:24,98
10/21/18 9:38,36
10/21/18 9:46,160
10/21/18 9:49,125
10/21/18 10:03,57
10/21/18 10:07,48
10/21/18 10:09,188
10/21/18 10:15,187
10/21/18 10:23,82
10/21/18 10:32,150
10/21/18 10:37,111
10/21/18 10:39,168
10/21/18 10:49,50
10/21/18 11:17,143
10/21/18 14:04,119
10/21/18 14:11,184
10/21/18 14:15,113
10/21/18 14:23,57
10/21/18 14:27,184
10/21/18 14:30,75
10/21/18 14:36,34
10/21/18 14:41,145
10/21/18 14:45,149
10/21/18 14:52,45
10/21/18 14:57,97
10/21/18 15:00,106
10/21/18 15:07,127
10/21/18 15:09,123
10/21/18 15:14,140
10/21/18 15:21,53
10/21/18 15:53,141
10/21/18 15:58,39
10/21/18 16:01,83
10/21/18 16:04,56
10/21/18 16:17,150
10/21/18 16:22,57
10/21/18 16:26,151
10/21/18 16:31,95
10/21/18 16:35,156
10/21/18 16:43,170
10/21/18 16:47,182
10/21/18 16:52,131
10/21/18 16:58,41
10/21/18 17:04,176
10/21/18 17:05,165
10/21/18 17:10,97
10/21/18 17:14,169
10/21/18 17:20,97
10/21/18 17:28,181
10/21/18 17:30,134
10/21/18 17:37,114
10/21/18 17:42,64
10/21/18 17:47,145
10/21/18 17:51,171
10/21/18 17:58,79
10/21/18 18:22,181
10/21/18 19:22,157
10/21/18 19:27,99
10/22/18 8:37,150
10/22/18 8:44,37
10/22/18 8:45,155
10/22/18 8:51,57
10/22/18 8:54,83
10/22/18 9:00,47
10/22/18 9:12,153
10/22/18 9:14,178
10/22/18 9:19,163
10/22/18 9:25,114
10/22/18 9:31,44
10/22/18 9:37,52
10/22/18 9:40,64
10/22/18 9:48,127
10/22/18 9:50,60
10/22/18 9:56,67
10/22/18 10:00,187
10/22/18 10:08,36
10/22/18 10:11,174
10/22/18 10:18,44
10/22/18 10:23,76
10/22/18 10:28,133
10/22/18 10:35,169
10/22/18 10:39,123
10/22/18 10:45,141
10/22/18 10:54,93
10/22/18 10:58,141
10/22/18 11:02,66
